App Id,Name,Developers,Publishers,Metascores,Genres,Tags,Price,clean_genres,clean_tags,min owners,max owners,Hit
345480,Lumo,Triple Eh? Ltd,Triple Eh? Ltd,77%,"['Adventure', 'Indie']","['Indie', 'Adventure', 'Retro', 'Puzzle-Platformer', 'Isometric', 'Action-Adventure']",$19.99 ,"['Adventure','Indie']","['Indie','Adventure','Retro','Puzzle-Platformer','Isometric','Action-Adventure']",0,20000,0.0
345660,RIDE,Milestone S.r.l.,Milestone S.r.l.,68%,"['Racing', 'Simulation', 'Sports']","['Racing', 'Automobile Sim', 'Simulation', 'Sports', 'Multiplayer', 'Singleplayer', 'Motorbike', 'Bikes', 'Driving', 'Open World']",$19.99 ,"['Racing','Simulation','Sports']","['Racing','Automobile_Sim','Simulation','Sports','Multiplayer','Singleplayer','Motorbike','Bikes','Driving','Open_World']",50000,100000,0.0
346090,I Can't Escape: Darkness,Fancy Fish Games,Fancy Fish Games,43%,"['Adventure', 'Indie']","['Horror', 'Atmospheric', 'Adventure', 'Indie', 'First-Person', 'Difficult', 'Dungeon Crawler', 'Dark', 'Survival Horror', 'Replay Value', 'Controller']",$11.99 ,"['Adventure','Indie']","['Horror','Atmospheric','Adventure','Indie','First-Person','Difficult','Dungeon_Crawler','Dark','Survival_Horror','Replay_Value','Controller']",0,20000,0.0
346110,ARK: Survival Evolved,Studio Wildcard,Studio Wildcard,70%,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'in Early Access']","['Open World Survival Craft', 'Survival', 'Open World', 'Multiplayer', 'Dinosaurs', 'Crafting', 'Building', 'Adventure', 'Base-Building', 'Co-op', 'Action', 'First-Person', 'Sandbox', 'Massively Multiplayer', 'Early Access', 'Singleplayer', 'RPG', 'Dragons', 'Sci-fi', 'Indie']",$49.99 ,"['Action','Adventure','Indie','Massively_Multiplayer','RPG','in_Early_Access']","['Open_World_Survival_Craft','Survival','Open_World','Multiplayer','Dinosaurs','Crafting','Building','Adventure','Base-Building','Co-op','Action','First-Person','Sandbox','Massively_Multiplayer','Early_Access','Singleplayer','RPG','Dragons','Sci-fi','Indie']",5000000,10000000,1.0
346940,Shadowrun: Hong Kong - Extended Edition,Harebrained Schemes,Paradox Interactive,81%,"['Adventure', 'Indie', 'RPG', 'Strategy']","['RPG', 'Cyberpunk', 'Turn-Based', 'Story Rich', 'Strategy', 'Isometric', 'Indie', 'Adventure', 'Singleplayer', 'Turn-Based Tactics', 'CRPG', 'Turn-Based Combat', 'Kickstarter', 'Sci-fi', 'Atmospheric', 'Great Soundtrack', 'Tactical', 'Fantasy', 'Female Protagonist', 'Action']",$19.99 ,"['Adventure','Indie','RPG','Strategy']","['RPG','Cyberpunk','Turn-Based','Story_Rich','Strategy','Isometric','Indie','Adventure','Singleplayer','Turn-Based_Tactics','CRPG','Turn-Based_Combat','Kickstarter','Sci-fi','Atmospheric','Great_Soundtrack','Tactical','Fantasy','Female_Protagonist','Action']",500000,1000000,1.0
347000,InnerSpace,PolyKnight Games,Aspyr,65%,"['Adventure', 'Indie']","['Exploration', 'Adventure', 'Indie', 'Flight', 'Relaxing', 'Open World', 'Nature', 'Atmospheric', 'Controller', 'Singleplayer', 'Colorful', 'Great Soundtrack', 'Fantasy', 'Family Friendly', 'Music', 'Stylized', 'Nonlinear', 'Difficult', 'Walking Simulator']",$19.99 ,"['Adventure','Indie']","['Exploration','Adventure','Indie','Flight','Relaxing','Open_World','Nature','Atmospheric','Controller','Singleplayer','Colorful','Great_Soundtrack','Fantasy','Family_Friendly','Music','Stylized','Nonlinear','Difficult','Walking_Simulator']",0,20000,0.0
347440,Pneuma: Breath of Life,Deco Digital,Deco Digital,63%,"['Adventure', 'Indie']","['Indie', 'Adventure', 'Puzzle', 'First-Person', 'Narration', 'Great Soundtrack']",$19.99 ,"['Adventure','Indie']","['Indie','Adventure','Puzzle','First-Person','Narration','Great_Soundtrack']",0,20000,0.0
347470,Mayan Death Robots,Sileni Studios,,69%,"['Action', 'Indie']","['2D', 'Turn-Based', 'Strategy', 'Multiplayer', 'Action', 'Local Multiplayer', 'Robots', 'Indie', 'Controller']",$6.99 ,"['Action','Indie']","['2D','Turn-Based','Strategy','Multiplayer','Action','Local_Multiplayer','Robots','Indie','Controller']",0,20000,0.0
347710,Perils of Man,IF Games,Vertigo Games,61%,"['Adventure', 'Indie']","['Adventure', 'Indie', 'Point & Click', 'Female Protagonist', 'Time Travel']",$9.99 ,"['Adventure','Indie']","['Adventure','Indie','Point_&_Click','Female_Protagonist','Time_Travel']",20000,50000,0.0
347830,Fairy Fencer F,Idea Factory,Idea Factory International,66%,['RPG'],"['Anime', 'JRPG', 'RPG', 'Cute', 'Singleplayer', 'Fantasy', 'Turn-Based', 'Great Soundtrack', 'Visual Novel', 'Story Rich', 'Comedy', 'Nudity', 'Action', 'Romance', 'Turn-Based Combat', 'Adventure', 'Hack and Slash']",$9.99 ,['RPG'],"['Anime','JRPG','RPG','Cute','Singleplayer','Fantasy','Turn-Based','Great_Soundtrack','Visual_Novel','Story_Rich','Comedy','Nudity','Action','Romance','Turn-Based_Combat','Adventure','Hack_and_Slash']",100000,200000,1.0
348490,Beyond Sol,Praxia Entertainment Inc,Praxia Entertainment Inc,83%,"['Action', 'Indie', 'Strategy', 'in Early Access']","['Strategy', 'Action', 'Indie', 'Space', 'Real-Time', 'Multiplayer']",$9.99 ,"['Action','Indie','Strategy','in_Early_Access']","['Strategy','Action','Indie','Space','Real-Time','Multiplayer']",0,20000,0.0
348820,FIM Speedway Grand Prix 15,SoftPlanet,SoftPlanet,68%,"['Racing', 'Simulation', 'Sports']","['Sports', 'Simulation', 'Racing', 'Multiplayer', 'Singleplayer']",$19.99 ,"['Racing','Simulation','Sports']","['Sports','Simulation','Racing','Multiplayer','Singleplayer']",50000,100000,0.0
348940,Phantom Breaker: Battle Grounds - Original Soundtrack,MAGES. Inc.,Degica,64%,['Action'],['Action'],$4.99 ,['Action'],['Action'],0,20000,0.0
349270,Mosaic,Krillbite Studio,Raw Fury,70%,"['Adventure', 'Indie']","['Indie', 'Adventure', 'Atmospheric', 'Cinematic', 'Walking Simulator', 'Experience', 'Dark', 'Simulation', 'Short', 'Puzzle']",$19.99 ,"['Adventure','Indie']","['Indie','Adventure','Atmospheric','Cinematic','Walking_Simulator','Experience','Dark','Simulation','Short','Puzzle']",0,20000,0.0
349690,ARMED SEVEN,ASTRO PORT,Henteko Doujin,67%,"['Action', 'Indie']","['Indie', 'Action', ""Shoot 'Em Up"", 'Shooter', 'Mechs', '2D']",$4.99 ,"['Action','Indie']","['Indie','Action',""Shoot_'Em_Up"",'Shooter','Mechs','2D']",0,20000,0.0
349730,Popup Dungeon,Triple.B.Titles,Humble Games,73%,"['Indie', 'RPG', 'Strategy']","['Strategy', 'RPG', 'Indie', 'Dungeon Crawler', 'Turn-Based', 'Rogue-like', 'Tabletop', 'Turn-Based Strategy', 'Turn-Based Tactics', 'Moddable', 'Tactical RPG', 'Rogue-lite', 'Story Rich', 'Fantasy', 'Party-Based RPG', 'Choices Matter', 'Sci-fi', 'Tactical', 'Character Customization', 'Replay Value']",$24.99 ,"['Indie','RPG','Strategy']","['Strategy','RPG','Indie','Dungeon_Crawler','Turn-Based','Rogue-like','Tabletop','Turn-Based_Strategy','Turn-Based_Tactics','Moddable','Tactical_RPG','Rogue-lite','Story_Rich','Fantasy','Party-Based_RPG','Choices_Matter','Sci-fi','Tactical','Character_Customization','Replay_Value']",0,20000,0.0
349890,La-Mulana,NIGORO,AGM PLAYISM,80%,"['Action', 'Adventure', 'Indie']","['Metroidvania', 'Difficult', 'Platformer', 'Indie', 'Adventure', 'Exploration', 'Puzzle', 'Great Soundtrack', '2D', 'Action', 'Remake', 'Retro', 'Pixel Graphics', 'Singleplayer', 'Puzzle-Platformer', 'Masterpiece', 'Classic', 'Side Scroller', 'RPG', 'Controller']",$14.99 ,"['Action','Adventure','Indie']","['Metroidvania','Difficult','Platformer','Indie','Adventure','Exploration','Puzzle','Great_Soundtrack','2D','Action','Remake','Retro','Pixel_Graphics','Singleplayer','Puzzle-Platformer','Masterpiece','Classic','Side_Scroller','RPG','Controller']",0,20000,0.0
350080,Wolfenstein: The Old Blood,MachineGames,Bethesda Softworks,76%,['Action'],"['Action', 'FPS', 'World War II', 'Shooter', 'Alternate History', 'Singleplayer', 'Stealth', 'Gore', 'First-Person', 'Zombies', 'Atmospheric', 'Story Rich', 'Adventure', 'War', 'Horror', 'Sci-fi', 'Blood', 'Multiplayer', 'Mature', 'Funny']",$19.99 ,['Action'],"['Action','FPS','World_War_II','Shooter','Alternate_History','Singleplayer','Stealth','Gore','First-Person','Zombies','Atmospheric','Story_Rich','Adventure','War','Horror','Sci-fi','Blood','Multiplayer','Mature','Funny']",500000,1000000,1.0
350090,No Pineapple Left Behind,Subaltern Games,Subaltern Games,59%,"['Indie', 'Simulation', 'Strategy']","['Strategy', 'Simulation', 'Indie', 'Management']",$6.99 ,"['Indie','Simulation','Strategy']","['Strategy','Simulation','Indie','Management']",0,20000,0.0
350110,TransOcean 2: Rivals,Deck13 Hamburg,astragon Entertainment ,69%,"['Simulation', 'Strategy']","['Simulation', 'Economy', 'Strategy', 'Management', 'Multiplayer', 'Realistic', 'PvP', 'Singleplayer']",$29.99 ,"['Simulation','Strategy']","['Simulation','Economy','Strategy','Management','Multiplayer','Realistic','PvP','Singleplayer']",20000,50000,0.0
350280,LawBreakers,Boss Key Productions,Nexon America Inc.,76%,['Action'],"['Action', 'FPS', 'Multiplayer', 'Shooter', 'Arena Shooter', 'First-Person', 'Fast-Paced', 'Sci-fi', 'Futuristic', 'Online Co-Op', 'Competitive', 'Team-Based', 'Co-op', 'Difficult', 'Class-Based', 'Great Soundtrack', 'Memes', 'MOBA', 'Strategy', 'Indie']",$0.00 ,['Action'],"['Action','FPS','Multiplayer','Shooter','Arena_Shooter','First-Person','Fast-Paced','Sci-fi','Futuristic','Online_Co-Op','Competitive','Team-Based','Co-op','Difficult','Class-Based','Great_Soundtrack','Memes','MOBA','Strategy','Indie']",500000,1000000,1.0
350640,Sherlock Holmes: The Devil's Daughter,Frogwares,Nacon,65%,"['Action', 'Adventure']","['Adventure', 'Detective', 'Story Rich', 'Mystery', 'Thriller', 'Puzzle', 'Crime', 'Singleplayer', 'Third Person', 'Atmospheric', 'Action', 'Multiplayer', 'Choices Matter', 'Horror', 'Psychological Horror', 'Open World', 'Point & Click', 'First-Person', 'Great Soundtrack', 'Casual']",$19.99 ,"['Action','Adventure']","['Adventure','Detective','Story_Rich','Mystery','Thriller','Puzzle','Crime','Singleplayer','Third_Person','Atmospheric','Action','Multiplayer','Choices_Matter','Horror','Psychological_Horror','Open_World','Point_&_Click','First-Person','Great_Soundtrack','Casual']",500000,1000000,1.0
350740,The Bug Butcher,Awfully Nice Studios,Awfully Nice Studios,81%,"['Action', 'Indie', 'in Early Access']","['Indie', 'Action', ""Shoot 'Em Up"", 'Arcade', 'Local Co-Op', 'Co-op', 'Singleplayer', 'Bullet Hell', 'Great Soundtrack', 'Difficult', 'Fast-Paced', 'Sci-fi', 'Cartoony', '2D', 'Multiplayer', 'Early Access', 'Platformer']",$7.99 ,"['Action','Indie','in_Early_Access']","['Indie','Action',""Shoot_'Em_Up"",'Arcade','Local_Co-Op','Co-op','Singleplayer','Bullet_Hell','Great_Soundtrack','Difficult','Fast-Paced','Sci-fi','Cartoony','2D','Multiplayer','Early_Access','Platformer']",50000,100000,0.0
350970,Planet of the Eyes,Cococucumber,Cococucumber,66%,"['Action', 'Adventure', 'Indie']","['Adventure', 'Indie', 'Action', 'Platformer', 'Robots', 'Puzzle-Platformer', 'Short', 'Puzzle', '2D']",$9.99 ,"['Action','Adventure','Indie']","['Adventure','Indie','Action','Platformer','Robots','Puzzle-Platformer','Short','Puzzle','2D']",50000,100000,0.0
351080,The Corporate Machine,Stardock Entertainment,Stardock Entertainment,80%,"['Simulation', 'Strategy']","['Time Management', 'Economy', 'Capitalism', 'Management', 'Building', 'Crafting', 'PvP', 'Trading', 'Base-Building', 'RTS', '2D', 'Simulation', 'America', 'Inventory Management', 'Multiplayer', 'Singleplayer', 'Classic', 'Indie', 'Strategy', 'Competitive']",$9.99 ,"['Simulation','Strategy']","['Time_Management','Economy','Capitalism','Management','Building','Crafting','PvP','Trading','Base-Building','RTS','2D','Simulation','America','Inventory_Management','Multiplayer','Singleplayer','Classic','Indie','Strategy','Competitive']",20000,50000,0.0
351300,Ceres,JÃ¶tunn Games,Iceberg Interactive,74%,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Action', 'Strategy', 'Indie', 'RPG', 'Space', 'Simulation', 'Sci-fi', 'Real-Time with Pause', 'Time Travel', 'Female Protagonist']",$19.99 ,"['Action','Indie','RPG','Simulation','Strategy']","['Action','Strategy','Indie','RPG','Space','Simulation','Sci-fi','Real-Time_with_Pause','Time_Travel','Female_Protagonist']",20000,50000,0.0
351910,Valhalla Hills,Funatics Software,Daedalic Entertainment,69%,"['Indie', 'Simulation', 'Strategy', 'in Early Access']","['Strategy', 'Simulation', 'Indie', 'City Builder', 'Mythology', 'Fantasy', 'Singleplayer', 'Management', 'Early Access']",$1.49 ,"['Indie','Simulation','Strategy','in_Early_Access']","['Strategy','Simulation','Indie','City_Builder','Mythology','Fantasy','Singleplayer','Management','Early_Access']",100000,200000,1.0
351920,Crazy Machines 3,Fakt Software,Daedalic Entertainment,71%,"['Simulation', 'Strategy']","['Simulation', 'Strategy', 'Puzzle', 'Physics', 'Singleplayer', 'Sandbox', 'Multiplayer', 'Casual']",$9.99 ,"['Simulation','Strategy']","['Simulation','Strategy','Puzzle','Physics','Singleplayer','Sandbox','Multiplayer','Casual']",200000,500000,1.0
351940,The Descendant,Gaming Corps AB,Microids Indie,59%,"['Adventure', 'Casual', 'Indie']","['Adventure', 'Point & Click', 'Casual', 'Story Rich', 'Post-apocalyptic', 'Episodic', 'Choices Matter', 'Sci-fi', 'Indie', 'Alternate History', 'Singleplayer', 'Free to Play', 'Horror', 'Atmospheric']",$1.49 ,"['Adventure','Casual','Indie']","['Adventure','Point_&_Click','Casual','Story_Rich','Post-apocalyptic','Episodic','Choices_Matter','Sci-fi','Indie','Alternate_History','Singleplayer','Free_to_Play','Horror','Atmospheric']",500000,1000000,1.0
351970,Tales of Zestiria,BANDAI NAMCO Studio Inc.,BANDAI NAMCO Entertainment,77%,['RPG'],"['JRPG', 'Anime', 'RPG', 'Fantasy', 'Story Rich', 'Open World', 'Action RPG', 'Adventure', 'Great Soundtrack', 'Singleplayer', 'Action', 'Multiplayer', 'Co-op', 'Action-Adventure', 'Local Co-Op', 'Atmospheric', 'Cute', 'Hack and Slash', 'Third Person', 'Female Protagonist']",$49.99 ,['RPG'],"['JRPG','Anime','RPG','Fantasy','Story_Rich','Open_World','Action_RPG','Adventure','Great_Soundtrack','Singleplayer','Action','Multiplayer','Co-op','Action-Adventure','Local_Co-Op','Atmospheric','Cute','Hack_and_Slash','Third_Person','Female_Protagonist']",500000,1000000,1.0
352120,Fair Strike,G5 Software,Buka Entertainment,56%,"['Action', 'Simulation']","['Action', 'Simulation']",$3.99 ,"['Action','Simulation']","['Action','Simulation']",0,20000,0.0
352240,The Westport Independent,Double Zero One Zero,Coffee Stain Publishing,63%,"['Indie', 'Simulation']","['Indie', 'Simulation', 'Dystopian ']",$4.99 ,"['Indie','Simulation']","['Indie','Simulation','Dystopian_']",0,20000,0.0
352400,LEGO Jurassic World,TT Games Ltd,Warner Bros. Interactive Entertainment,72%,"['Action', 'Adventure']","['LEGO', 'Dinosaurs', 'Adventure', 'Open World', 'Action', 'Multiplayer', 'Funny', 'Co-op', 'Comedy', 'Singleplayer', 'Family Friendly', 'Local Co-Op', 'Puzzle', 'Movie', 'Third Person', 'Historical', 'Building', 'Controller', 'Atmospheric', 'Simulation']",$19.99 ,"['Action','Adventure']","['LEGO','Dinosaurs','Adventure','Open_World','Action','Multiplayer','Funny','Co-op','Comedy','Singleplayer','Family_Friendly','Local_Co-Op','Puzzle','Movie','Third_Person','Historical','Building','Controller','Atmospheric','Simulation']",200000,500000,1.0
352550,Urban Empire,Reborn Games,Kalypso Media Digital,62%,"['Simulation', 'Strategy']","['Strategy', 'Simulation', 'City Builder', 'Politics', 'Political Sim', 'Management', 'Economy', 'Historical', 'RPG', 'Political', 'Singleplayer']",$29.99 ,"['Simulation','Strategy']","['Strategy','Simulation','City_Builder','Politics','Political_Sim','Management','Economy','Historical','RPG','Political','Singleplayer']",100000,200000,1.0
353190,Bombshell,Slipgate Ironworksâ„¢,3D Realms,43%,"['Action', 'Adventure']","['Action', 'Adventure', 'Female Protagonist', 'Isometric', 'Twin Stick Shooter', 'Shooter', 'Cyberpunk', 'Sci-fi', 'Top-Down Shooter']",$34.99 ,"['Action','Adventure']","['Action','Adventure','Female_Protagonist','Isometric','Twin_Stick_Shooter','Shooter','Cyberpunk','Sci-fi','Top-Down_Shooter']",50000,100000,0.0
353540,Stephen's Sausage Roll,increpare games,increpare games,90%,['Indie'],"['Puzzle', 'Indie', 'Difficult', 'Sokoban', 'Singleplayer', 'Psychological Horror']",$29.99 ,['Indie'],"['Puzzle','Indie','Difficult','Sokoban','Singleplayer','Psychological_Horror']",20000,50000,0.0
353580,Rad Rodgers: World One,Slipgate Ironworksâ„¢,HandyGames,72%,"['Action', 'Adventure', 'Indie', 'in Early Access']","['Adventure', 'Action', 'Indie', 'Platformer', 'Singleplayer']",$0.00 ,"['Action','Adventure','Indie','in_Early_Access']","['Adventure','Action','Indie','Platformer','Singleplayer']",0,20000,0.0
353640,Train Valley,Alexey Davydov,Flazm,69%,"['Casual', 'Indie', 'Simulation', 'Strategy', 'in Early Access']","['Trains', 'Puzzle', 'Strategy', 'Casual', 'Simulation', 'Management', 'Indie', 'Building', 'Singleplayer', 'Relaxing', 'Resource Management', 'Family Friendly', 'Real-Time with Pause', 'Sandbox', 'Action', 'Economy', 'Replay Value', 'City Builder', 'Historical', 'Funny']",$9.99 ,"['Casual','Indie','Simulation','Strategy','in_Early_Access']","['Trains','Puzzle','Strategy','Casual','Simulation','Management','Indie','Building','Singleplayer','Relaxing','Resource_Management','Family_Friendly','Real-Time_with_Pause','Sandbox','Action','Economy','Replay_Value','City_Builder','Historical','Funny']",200000,500000,1.0
353700,The Deadly Tower of Monsters,ACE Team,SEGA,73%,"['Action', 'Adventure', 'Indie']","['Action', 'Adventure', 'Indie', 'Sci-fi', 'Comedy', 'Robots', 'Funny', 'Satire', 'Dinosaurs', 'Aliens', 'Dynamic Narration', 'Retro', 'Singleplayer', 'Isometric', 'Colorful']",$14.99 ,"['Action','Adventure','Indie']","['Action','Adventure','Indie','Sci-fi','Comedy','Robots','Funny','Satire','Dinosaurs','Aliens','Dynamic_Narration','Retro','Singleplayer','Isometric','Colorful']",50000,100000,0.0
353830,Sid Meier's Civilization: Beyond Earth - Rising Tide,Firaxis Games,2K,79%,['Strategy'],"['Strategy', 'Sci-fi', 'Turn-Based', '4X', 'Turn-Based Strategy', 'Space', 'Multiplayer', 'Singleplayer']",$29.99 ,['Strategy'],"['Strategy','Sci-fi','Turn-Based','4X','Turn-Based_Strategy','Space','Multiplayer','Singleplayer']",0,20000,0.0
354140,Five Nights at Freddy's 3,Scott Cawthon,Scott Cawthon,68%,"['Action', 'Indie', 'Simulation']","['Horror', 'Singleplayer', 'Survival Horror', 'Robots', 'First-Person', 'Psychological Horror', 'Difficult', 'Indie', 'Survival', 'Strategy', 'Point & Click', 'Dark', 'Atmospheric', 'Mystery', 'Action', 'Simulation', '3D Vision', 'Great Soundtrack', '2D', 'Gore']",$7.99 ,"['Action','Indie','Simulation']","['Horror','Singleplayer','Survival_Horror','Robots','First-Person','Psychological_Horror','Difficult','Indie','Survival','Strategy','Point_&_Click','Dark','Atmospheric','Mystery','Action','Simulation','3D_Vision','Great_Soundtrack','2D','Gore']",200000,500000,1.0
354160,WRC 5 FIA World Rally Championship,KT Racing,Nacon,65%,['Racing'],"['Racing', 'Automobile Sim', 'Simulation', 'Multiplayer', 'Offroad', 'Arcade']",$39.99 ,['Racing'],"['Racing','Automobile_Sim','Simulation','Multiplayer','Offroad','Arcade']",20000,50000,0.0
354180,Bunker - The Underground Game,Nightly Studios,2tainment GmbH,70%,"['Adventure', 'Indie']","['Indie', 'Adventure', 'Pixel Graphics', 'Casual', 'Political', 'Cold War', 'Politics', '2.5D', 'Difficult', 'Short', 'Conversation', 'Singleplayer', 'Point & Click', 'Walking Simulator', 'Clicker', 'Hidden Object', 'Comedy']",$3.99 ,"['Adventure','Indie']","['Indie','Adventure','Pixel_Graphics','Casual','Political','Cold_War','Politics','2.5D','Difficult','Short','Conversation','Singleplayer','Point_&_Click','Walking_Simulator','Clicker','Hidden_Object','Comedy']",0,20000,0.0
354400,Tadpole Treble,BitFinity,"BitFinity, Sunken Treasure Games",90%,"['Action', 'Adventure', 'Indie', 'in Early Access']","['Indie', 'Adventure', 'Action', 'Music', 'Level Editor', 'Arcade', 'Retro', 'Female Protagonist', 'Great Soundtrack', 'Rhythm', ""Shoot 'Em Up""]",$4.99 ,"['Action','Adventure','Indie','in_Early_Access']","['Indie','Adventure','Action','Music','Level_Editor','Arcade','Retro','Female_Protagonist','Great_Soundtrack','Rhythm',""Shoot_'Em_Up""]",0,20000,0.0
354650,MISSING: An Interactive Thriller - Episode One,Zandel Media,Zandel Media,63%,"['Adventure', 'Indie']","['FMV', 'Adventure', 'Indie', 'Point & Click', 'Episodic', 'Puzzle', 'Interactive Fiction', 'Great Soundtrack', 'Singleplayer', 'Short']",$0.00 ,"['Adventure','Indie']","['FMV','Adventure','Indie','Point_&_Click','Episodic','Puzzle','Interactive_Fiction','Great_Soundtrack','Singleplayer','Short']",50000,100000,0.0
354740,Echoes of Aetheria,Dancing Dragon Games,Degica,77%,"['Indie', 'RPG']","['Indie', 'RPG', 'RPGMaker', 'Steampunk']",$14.99 ,"['Indie','RPG']","['Indie','RPG','RPGMaker','Steampunk']",0,20000,0.0
355310,Blood Alloy: Reborn,Suppressive Fire Games,Nkidu Games Inc.,48%,"['Action', 'Indie']","['Action', 'Indie', 'Pixel Graphics', 'Female Protagonist', 'Platformer', 'Cyberpunk']",$12.99 ,"['Action','Indie']","['Action','Indie','Pixel_Graphics','Female_Protagonist','Platformer','Cyberpunk']",0,20000,0.0
355530,Last Word,Twelve Tiles,Degica,67%,"['Adventure', 'Casual', 'Indie', 'RPG']","['Indie', 'RPG', 'Adventure', 'Casual', 'Female Protagonist', 'RPGMaker', 'Story Rich', 'Great Soundtrack', 'Pixel Graphics', 'Singleplayer', 'Visual Novel', 'Retro', 'JRPG']",$9.99 ,"['Adventure','Casual','Indie','RPG']","['Indie','RPG','Adventure','Casual','Female_Protagonist','RPGMaker','Story_Rich','Great_Soundtrack','Pixel_Graphics','Singleplayer','Visual_Novel','Retro','JRPG']",20000,50000,0.0
355680,Overland,Finji,Finji,69%,['Strategy'],"['Strategy', 'Turn-Based', 'Post-apocalyptic', 'Survival', 'Procedural Generation', 'Indie', 'Turn-Based Tactics', 'Tactical', 'Turn-Based Strategy', 'Sci-fi', 'Puzzle', 'Rogue-like', 'Atmospheric']",$19.99 ,['Strategy'],"['Strategy','Turn-Based','Post-apocalyptic','Survival','Procedural_Generation','Indie','Turn-Based_Tactics','Tactical','Turn-Based_Strategy','Sci-fi','Puzzle','Rogue-like','Atmospheric']",0,20000,0.0
355790,Styx: Shards of Darkness,Cyanide Studio,Focus Home Interactive,72%,"['Action', 'Adventure']","['Stealth', 'Adventure', 'Co-op', 'Action', 'Fantasy', 'Assassin', 'Dark Fantasy', 'Singleplayer', 'Third Person', 'Dark Humor', 'Open World', 'Atmospheric', 'Violent', 'Parkour', 'Memes', 'Multiplayer', 'RPG', 'Steampunk', 'Comedy', 'Difficult']",$19.99 ,"['Action','Adventure']","['Stealth','Adventure','Co-op','Action','Fantasy','Assassin','Dark_Fantasy','Singleplayer','Third_Person','Dark_Humor','Open_World','Atmospheric','Violent','Parkour','Memes','Multiplayer','RPG','Steampunk','Comedy','Difficult']",200000,500000,1.0
355800,Space Run Galaxy,Passtech Games,Focus Home Interactive,75%,"['Indie', 'Strategy']","['Strategy', 'Indie', 'Tower Defense', 'Space', 'Sci-fi']",$14.99 ,"['Indie','Strategy']","['Strategy','Indie','Tower_Defense','Space','Sci-fi']",100000,200000,1.0
356040,Sheltered,Unicube,Team17 Digital Ltd,62%,"['Indie', 'RPG', 'Strategy', 'in Early Access']","['Survival', 'Post-apocalyptic', 'Base-Building', 'Pixel Graphics', 'Strategy', 'Management', 'RPG', 'Resource Management', 'Building', 'Indie', '2D', 'Simulation', 'Singleplayer', 'Crafting', 'Open World', 'Adventure', 'Side Scroller', 'Difficult', 'Horror', 'Early Access']",$14.99 ,"['Indie','RPG','Strategy','in_Early_Access']","['Survival','Post-apocalyptic','Base-Building','Pixel_Graphics','Strategy','Management','RPG','Resource_Management','Building','Indie','2D','Simulation','Singleplayer','Crafting','Open_World','Adventure','Side_Scroller','Difficult','Horror','Early_Access']",200000,500000,1.0
356050,Beyond Eyes,Tiger and Squid,Team17 Digital Ltd,60%,"['Adventure', 'Indie']","['Walking Simulator', 'Female Protagonist', 'Indie', 'Adventure', 'Atmospheric', 'Singleplayer', 'Exploration', 'Third Person', 'Short', 'Colorful', 'Stylized']",$14.99 ,"['Adventure','Indie']","['Walking_Simulator','Female_Protagonist','Indie','Adventure','Atmospheric','Singleplayer','Exploration','Third_Person','Short','Colorful','Stylized']",100000,200000,1.0
356180,Time Machine VR,Minority Media Inc.,Minority Media Inc.,58%,"['Adventure', 'Indie', 'Simulation', 'in Early Access']","['VR', 'Adventure', 'Simulation', 'Dinosaurs', 'Indie', 'Time Travel', 'Underwater', 'Science', 'Exploration', 'Sci-fi', 'First-Person', 'Singleplayer', 'Time Manipulation', 'Atmospheric', 'Controller', 'Education', 'Mystery', 'Early Access']",$29.99 ,"['Adventure','Indie','Simulation','in_Early_Access']","['VR','Adventure','Simulation','Dinosaurs','Indie','Time_Travel','Underwater','Science','Exploration','Sci-fi','First-Person','Singleplayer','Time_Manipulation','Atmospheric','Controller','Education','Mystery','Early_Access']",0,20000,0.0
356210,Tony Tough and the Night of Roasted Moths,Nayma Software,Nightdive Studios,68%,"['Adventure', 'Casual']","['Adventure', 'Casual', 'Point & Click', 'Comedy']",$9.99 ,"['Adventure','Casual']","['Adventure','Casual','Point_&_Click','Comedy']",0,20000,0.0
356350,RONIN Demo,Tomasz WacÅ‚awek,Devolver Digital,70%,"['Action', 'Indie']","['Indie', 'Action', 'Ninja', 'Turn-Based', 'Stealth', 'Platformer', '2D', 'Turn-Based Combat', 'Turn-Based Tactics', 'Female Protagonist', 'Singleplayer', 'Difficult', 'Cyberpunk', 'Great Soundtrack']",$0.00 ,"['Action','Indie']","['Indie','Action','Ninja','Turn-Based','Stealth','Platformer','2D','Turn-Based_Combat','Turn-Based_Tactics','Female_Protagonist','Singleplayer','Difficult','Cyberpunk','Great_Soundtrack']",0,20000,0.0
356400,Thumper,Drool,Drool,86%,"['Action', 'Indie']","['Rhythm', 'Indie', 'Action', 'Psychedelic', 'Great Soundtrack', 'Music', 'Atmospheric', 'Difficult', 'VR', 'Singleplayer', 'Fast-Paced', 'Dark', 'Horror', 'Arcade', 'Racing', 'Dark Fantasy', 'Lovecraftian', 'Fantasy', 'Psychological Horror', 'Action-Adventure']",$19.99 ,"['Action','Indie']","['Rhythm','Indie','Action','Psychedelic','Great_Soundtrack','Music','Atmospheric','Difficult','VR','Singleplayer','Fast-Paced','Dark','Horror','Arcade','Racing','Dark_Fantasy','Lovecraftian','Fantasy','Psychological_Horror','Action-Adventure']",200000,500000,1.0
